﻿post_id,caption,comment,timestamp,mental_health,category,severity
109396593651381656,I’ve apparently “completed” the Chloe Ting abs challenge but given my lack of Pilates attendance I’ma gonna keep going. Funny thing is I actually felt more bloated today than I did on day 1 but the photo doesn’t seem to show it. The body dysmorphia is strong with this one. # chloetingabschallenge # absworkout # bodydysmorphia # ocd,@ MsPraxis I definitely don’t have a flat stomach. I’m just happy it I don’t jiggle too much when I walk.,2022-11-24 03:12:04+00:00,Yes,Appearance,Low
109396593651381656,I’ve apparently “completed” the Chloe Ting abs challenge but given my lack of Pilates attendance I’ma gonna keep going. Funny thing is I actually felt more bloated today than I did on day 1 but the photo doesn’t seem to show it. The body dysmorphia is strong with this one. # chloetingabschallenge # absworkout # bodydysmorphia # ocd,"@ rua It guess it's perspective - to me, you look ironing board flat :)",2022-11-24 03:12:04+00:00,Yes,Appearance,Low
109396593651381656,I’ve apparently “completed” the Chloe Ting abs challenge but given my lack of Pilates attendance I’ma gonna keep going. Funny thing is I actually felt more bloated today than I did on day 1 but the photo doesn’t seem to show it. The body dysmorphia is strong with this one. # chloetingabschallenge # absworkout # bodydysmorphia # ocd,"@ rua no, you did not! I am seriously impressed. I have got as far as buying decent walking shoes. It’s a start.",2022-11-24 03:12:04+00:00,Yes,Appearance,Low
109289996509379725,"While in general I’m pretty positive about my body image these days and don’t really have the bad body dysmorphia that used to make me spiral into depression, wherever I see a side profile of myself in a mirror it still hits hard. All I can see is how big I still am, and it makes me feel terrible. # bodydysmorphia # fitness # gym",,2022-11-05 07:23:18+00:00,Yes,Appearance,Medium
115795664620805047,"When Bullies Punch Down, I Punch Back (and Why I’m Done Being Quiet) I hate bullies. I hate them with a passion. Not in a casual, eye-roll way. I mean a deep, lived-in dislike that comes from decades of being on the receiving end of their cruelty. I was born with a lazy eye, clinically known as strabismus. It is part of my body. It is part of my face. It is something I did not choose and cannot control. And for as long as I can remember, it has been an open invitation for strangers, classmates, and now internet randos to say something slick, “funny,” or outright cruel. If you have ever been bullied for your appearance, your body, your condition, your disability, your neurodivergence, your accent, or simply for existing a little outside the norm, you already know this story. It starts young. It hurts deeply. And at first, it makes you cry. I cried. A lot. But at some point, crying stopped working. The moment anger replaced shame There was a turning point in my childhood where sadness hardened into anger. Not the kind of anger that destroys you from the inside, but the kind that wakes you up. The kind that says, “No. I am not the problem here.” Bullies taught me several things, whether they meant to or not. They taught me that bullies are scared human beings. They taught me that bullies suffer deeply. They taught me that bullies will grab onto anything they perceive as smaller, different, or vulnerable so they can punch down and feel powerful for five fleeting seconds. I am not offering some groundbreaking psychological insight here. We have all heard it before. Hurt people hurt people. But here is where I draw the line. I refuse to be hurt by hurt people. Once I understood how deeply insecure bullies actually are, something shifted in me. I stopped internalizing their words. I stopped assuming they were right. And I started talking back. Why I stopped being polite about my pain When someone is bold enough to comment on my body, my eye, or my condition, something I cannot change, then they have forfeited my politeness. That realization is how I survived that part of my childhood. I matched their energy. I named their behavior. I made it clear I was not ashamed. Was it always graceful? No. Was it effective? Absolutely. Because bullies rely on silence. They rely on you shrinking. They rely on shame doing their work for them. When you speak up, when you push back, when you show them that their words do not own you, their power evaporates. They are suddenly exposed for what they are: insecure people flailing for control. Screenshot 1 Online bullies are not different. They are louder. Fast forward to adulthood, and the setting has changed, but the behavior has not. The playground is now a comment section. The whispers are now public replies. The cruelty is now dressed up as “jokes.” Recently, I received a comment on one of my videos that leaned on an old, lazy, ableist joke about my eye. The kind of joke that bullies think is clever because they have heard it echoed a thousand times before. I responded. Not because I needed validation. Not because I was hurt. But because I refuse to be silent. Online or offline, I will call out nasty behavior when I see it. I will point to it directly and say, “This is what you are doing, and it is not cute.” This blog post is part of that same refusal. Where my confidence really came from I need to say this clearly: I did not get here alone. I was fortunate. Deeply fortunate. My grandmother raised me to know there was nothing wrong with me. She did not minimize my pain, but she never let me believe the cruelty I faced was deserved. She taught me that the problem was never my face, my eye, or my existence. The problem was always the people who felt entitled to comment on it. That foundation matters. Because when you grow up being told you are whole, you are far less likely to believe people who try to tear you apart. Thanks to her, I learned how to stand up for myself. I learned how to take up space. I learned how to speak without apologizing for my body. Screenshot The truth bullies do not want you to see Here is the part that makes bullies uncomfortable. The joke is never really about you. The joke is about their emptiness. People who know and love themselves do not need to mock someone else’s body to feel joy. People who are secure do not punch down. People who are at peace do not need to humiliate others for entertainment. Ableist jokes are not humor. They are confessions. They confess fear. They confess self-loathing. They confess a desperate need to feel above someone, anyone, for a brief moment. That is why I can say, without hesitation, that the joke is on him. I know myself. I love myself. And I do not need to tear someone else apart to feel worthy. Bullies cannot say the same. If you are being bullied, read this slowly If you are reading this and you are being bullied right now, I want you to hear this clearly. The problem is not you existing. The problem is not your body. The problem is not your condition. The problem is not your disability. The problem is not your difference. The problem is the bully who cannot stand to see you exist because your existence reminds them of the hatred they carry toward themselves. You do not owe anyone silence. You do not owe anyone softness. You do not owe anyone understanding at the expense of your dignity. Whether you choose to clap back, block, educate, or walk away, the choice is yours. Power looks different for everyone. What matters is that you do not internalize their cruelty as truth. You are not too much. You are not broken. You are not wrong for taking up space. And if no one has told you this lately, let me say it plainly. You deserve to exist loudly, confidently, and unapologetically. Even when bullies wish you would disappear. Especially then. ableism bodyShaming callingOutHarm ConfidenceBuilding disabilityAdvocacy disabilityVisibility LatinaWriterPerspective livedExperience marginalizedVoices onlineBullying OnlineHarassment PersonalEssay Resilience selfLove selfWorth standingUpForYourself strabismusAwareness traumaAndHealing",,2025-12-28 06:00:00+00:00,Yes,Appearance,Low
115540353090448313,"A Beetoota Advocate satire piece e today reads: Demise of Menulog proves there’s no such thing as ethical food delivery you fat fuck.’ And then (paraphrase) no such thing as ethical food delivery…‘anyone who thought otherwise is, frankly, a fat fuck’. And the comments to my reply are worse. Here’s the thing: Punching down on fat people isn’t funny - it’s hurting a marginalised group. There are a myriad of reasons why people are fat, and in the vast majority of cases, it has nothing to do with being a lazy ‘fat fuck’ who can’t be arsed cooking or going out to get food. Rather, it involves complex issues such as socioeconomic status, food availability (and deserts), chronic illness and disability, mental illness, iatrogenic medicine (eg many medications esp for mental illness cause weight gain), racism, and other intersecting factors. can and should be better than this. Good satire is always about punching up, not down 😖 # fat # fatacceptance # fatacceptancemovement # fatactivism # bodyshaming # bodyshamingiswrong # disabilityactivism # bodyneutrality","@ LoquaciousLotus Thank you. So many good points When my dog was really ill with gastro and had zero appetite, especially for the special diet food, the vet eventually prescribed an appetite stimulant. Turns out it was a psych med used for people with depression. Got my poor wee dog through the crisis, but the thought of it being a drug that works for your depression, but then being judged for the resulting weight gain is pretty horrific.",2025-11-13 03:51:15+00:00,Yes,Appearance,Low
114232698777814015,"ICYMI: Selena Gomez Expresses Sadness and Frustration Over Body-Shaming Comments rainsmediaradio.com/2025/03/se lena-gomez-expresses-sadness-and.html?utm_source=dlvr.it&utm_medium=mastodon Follow, Like & Share # SelenaGomez # BodyShaming # MentalHealth # WomenEmpowerment # SocialMedia",,2025-03-27 05:17:34.696000+00:00,Yes,Appearance,Low
114227031145883580,"Selena Gomez Expresses Sadness and Frustration Over Body-Shaming Comments rainsmediaradio.com/2025/03/se lena-gomez-expresses-sadness-and.html?utm_source=dlvr.it&utm_medium=mastodon Follow, Like & Share # SelenaGomez # BodyShaming # MentalHealth # WomenEmpowerment # SelfLove",,2025-03-26 05:16:13.501000+00:00,Yes,Appearance,Low
114117004240141030,Digital art: Ambiguous impulses for your mental cinema! # contemporaryArt # mentalCinema # digitalArt # saveBioDiversity # climateActionNow # systemChange # endFossilFuels # makeArtNotWar # noAFD # NoRacism # NoFascism # humanRights # humanDignity # Нетвойны # insideSpace # innerLife # introspection # stucco # drawing # myDaughter # lostContact # grief # depression # silhouettes # aquarium # fishBowl # fatMan # adiposity # obesity # swimmies # bodyShaming # graffiti # stencil # soldier # sniper # littleGirl # flower,,2025-03-06 18:54:54+00:00,Yes,Appearance,Medium
113780360033789599,"""One morning in January 2023, 'Clerks' director Kevin Smith awoke in terror, convinced he was losing his mind. The next day, he checked into Arizona's Sierra Tucson Treatment Center, where he spent a month in intensive therapy and learned how childhood sexual abuse and bodyshaming over his weight by his 4th grade teacher led him to create and hide behind a larger-than-life public persona he calls ""the other guy."" Now Kevin has stopped smoking weed, cut back on social media, is slowing down his work schedule after churning out movies, comic books, TV shows and podcasts, and learning about the healing power of self-acceptance. Most importantly, he is determined to get the word out to others who could benefit from hearing his story and the tools he's acquired to help find peace.—People Kevin Smith Details His Personal Trauma, Bullying & Improving Mental Health > https:// youtu.be/JBvc7Ny4iUk?feature=s hared # speech # KevinSmith # trauma # sexualabuse # mentalhealth # publicpersona # moviedirector # bullying # EMDR # bodyshaming # canabis # selfacceptance # weight # video",,2025-01-06 08:01:52+00:00,Yes,Appearance,Medium
112004843453661729,"""being addicted to junk food is like being addicted to cocaine"" No. It isn't. You can't stop eating food. I hate when people who have never been fat in their lives try to give weight loss advice. I accept that I am obese and need to change my eating habits. What really doesn't help is being steeped in a fatphobic status quo environment while capitalism makes processed, sugary foods cheaper than organic produce. Weight loss is not easy. It's not. ""All you have to do is eat right and exercise!"" You're ignoring the psychological components here. I've grown up with a fatphobic father who forced me to exercise, which has caused me to associate exercise with his abuse. My mother also likes to fat-shame me often. I have numerous mental disorders and I cope with unhealthy habits like overeating and self-harm. Please quit comparing binge eating to doing drugs. # fatphobia # weightloss # fatshaming # bodypositivity",,2024-02-27 18:24:39+00:00,Yes,Appearance,High
101715782416478790,"# Introductions Found this instance from the Federated Community. Learned about Mastodon from a member of a # Bisexual Support Group. This is the second instance I joined. Currently, looking for an instance to call my home. Dominican-American and New Yorker. Struggle with # depression and # anxiety Interests: # mentalhealth # fatshaming and # weightdiscrimination # feminism # gaming and # twitch esp. # retrogames # lgbt",@ Amuro_Rei welcome (I like your username),2019-03-08 15:41:08+00:00,Yes,Appearance,Medium
101715782416478790,"# Introductions Found this instance from the Federated Community. Learned about Mastodon from a member of a # Bisexual Support Group. This is the second instance I joined. Currently, looking for an instance to call my home. Dominican-American and New Yorker. Struggle with # depression and # anxiety Interests: # mentalhealth # fatshaming and # weightdiscrimination # feminism # gaming and # twitch esp. # retrogames # lgbt","@ crookedtricking Thank you! It's based on the protagonist of Mobile Suit Gundam (0079), who is depicted in my pic.",2019-03-08 15:41:08+00:00,Yes,Appearance,Medium
101715782416478790,"# Introductions Found this instance from the Federated Community. Learned about Mastodon from a member of a # Bisexual Support Group. This is the second instance I joined. Currently, looking for an instance to call my home. Dominican-American and New Yorker. Struggle with # depression and # anxiety Interests: # mentalhealth # fatshaming and # weightdiscrimination # feminism # gaming and # twitch esp. # retrogames # lgbt","@ Amuro_Rei I know, I've watched most of Universal Century (still working through ZZeta though) and a few others. I also competitively play a game called Gundam Versus.",2019-03-08 15:41:08+00:00,Yes,Appearance,Medium
101715782416478790,"# Introductions Found this instance from the Federated Community. Learned about Mastodon from a member of a # Bisexual Support Group. This is the second instance I joined. Currently, looking for an instance to call my home. Dominican-American and New Yorker. Struggle with # depression and # anxiety Interests: # mentalhealth # fatshaming and # weightdiscrimination # feminism # gaming and # twitch esp. # retrogames # lgbt","@ crookedtricking Whoops! My bad! 😳 Ah yes, ZZeta. Starts out comical and gets more serious later. There's an episode that is arguably masterful and one of Tomino's best! Other than that, it's decent, just not as good as the previous series. Never watched Victory Gundam, since I heard it's bad. Never played the Gundam Versus, though I did listened to some tracks of its ost. How is it?",2019-03-08 15:41:08+00:00,Yes,Appearance,Medium
101715782416478790,"# Introductions Found this instance from the Federated Community. Learned about Mastodon from a member of a # Bisexual Support Group. This is the second instance I joined. Currently, looking for an instance to call my home. Dominican-American and New Yorker. Struggle with # depression and # anxiety Interests: # mentalhealth # fatshaming and # weightdiscrimination # feminism # gaming and # twitch esp. # retrogames # lgbt","@ Amuro_Rei GVS is super fun and I wish my internet was better because on a decent connection it's like playing offline, the netcode's so good. I main Sinanju and also have a Psycho Zaku and Guntank well practiced.",2019-03-08 15:41:08+00:00,Yes,Appearance,Medium
113284812325276095,"I watched the first episode of Lookism and, aside from the anxiety over all this emphasis on appearance and the discomfort over bullying, I wasn't very impressed. anime Lookism",These guys are so annoying that I hope there’s more than “look how bad it’s to live in a society where appearance is everything and those who don’t meet the beauty standards are bullied” anime Lookism,2024-10-10 19:37:35.084000+00:00,Yes,Appearance,Medium
116917618008927627,"Marriage: Does it Really Fix Loneliness & Identity Issues? Many people assume marriage will solve loneliness, insecurity, or identity issues. This often stems from social constructs and personal self-esteem, leading individuals to seek a partner to 'complete' them rather than complement them. 🎧 Tune in now to hear the full conversation! https:// youtu.be/kyX_6_baOKI (And don't forget to pick up our next book club read for July: Dream Count). # MarriageMyths # SelfEsteem # RelationshipGoals",,2026-07-14 09:27:50.894000+00:00,Yes,Appearance,Medium
115642502665109232,"Self-Compassion by Marsha McKay, 2020 This Book Includes: Self Esteem Workbook, Narcissistic Abuse, Emotional Eating, Dialectical Behavior Therapy for Anxiety To love yourself, to change your life, it's a long journey.... This could be your first step. Do you have the courage to walk the road?You need love from yourself as much as from others. When you have low self-esteem, low confidence, or even self-hatred, it's impossible to live life to the fullest. # books # SelfHelp # SelfEsteem",,2025-12-01 04:49:14.831000+00:00,Yes,Appearance,Medium
112005063684667361,"Here we go again, my anxiety and other mental health issues stroke back. I have been feeling a bit anxious and pretty sad lately because I have been having low self-esteem. I haven't gotten anything done, my motivation for making art had hit the floor, my energy for doing anything productive/creative in my free time is pretty low. I think that I might have some kind of a workaholism in terms of free time productivity. Some time ago I was more productive in my free time than now. I have that kind of a fear that I might become too lazy to do anything and never get anything done. My mental health situation has not gotten that ""terminal"" that I should seek more professional help. Good thing that I can talk about those things to my school psychologist, so luckily I am not alone. I will try my best to sort things out and try to defeat my mental health problems. That's all I have to say, have a peaceful night. venting mentalhealth mentalhealthissues insecurity anxiety selfesteem sadness",,2024-02-27 19:20:40.363000+00:00,Yes,Appearance,Medium
111143402225563846,"I've been really depressed for a while now(So if I have not been posting for a while that's why), but after being forced to do a bunch of presentations I think I've narrowed it to having no self-esteem, its why I hardly tell anyone I'm trans, it's why I won't talk to people I want to IRL, it's why I'm so bad and terrified with presentations. Looking up the symptoms and I have too many symptoms.. have had them for a while. I can't accept any of my achievements, I'm never good enough, etc. I have almost every one of them. How do I fix this? It's gone on long enough, and I can't really do therapy right now. I'm really stumped here, and that's why I'm asking my Fedi friends. MentalHealth SelfEsteem Therapy",,2023-09-28 15:08:49.473000+00:00,Yes,Appearance,Medium
111143190230068718,Low self-esteem is like a toad living in your stomach. It isn't logical or right. You aren't happy about it and neither is the toad. That doesn't mean the situation will change. # Depression # MentalHealth # SelfEsteem,,2023-09-28 14:14:55.458000+00:00,Yes,Appearance,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.","@ mcaleerp I'm glad you were able to take a step back, as you say you need to put yourself first.",2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ nomadwarmachine thanks Sarah! Yeah a few weeks to try and reset the balance a bit. An odd mix of emotions about not being at work for a while but it’s for the the best for now!,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.","@ mcaleerp very glad you managed to take the time off, absolutely more important to put your mental health first! Hope there was a hot drink to warm up after the soaked windswept hill!",2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.","@ GwenBrekel thanks Gwen! Yeah took some time to get there but definitely the right decision. And yes, there may have been a cheeky wee Talisker to help warm the bones afterwards. It’s only being polite after all! :-)",2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ mcaleerp I am glad you found a great space to take yourself to! Did you say Talisker? Oh one of my favourites!,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.","@ drntasler thanks Nathalie. Was great to get out in the rain. And yeah, Talisker is a house favourite and my brother had sent me a bottle of Talisker Skye for my birthday last week. Very nice indeed! Highly recommended. But also, the Talisker Port Ruighe if you haven’t tried that. One of my favourites and perfect for autumn/winter evenings.",2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ mcaleerp Oh the Post Ruighe needs to go on the list. My favourite is Storm 😍,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.","@ drntasler Storm was a good one! Was the one that got me into Talisker a few years back. But am a sucker for port cask and sherry cask finishes and Port Ruighe is port cask. It’s pricey but definitely worth a shot. And if you don’t like it, I will happily take it off your hands :-)",2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ mcaleerp oh no bother I do like my sherry cask finish 😁 I am so putting Port Ruighe on the list,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ drntasler @ mcaleerp how about a joint tasting session?,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ nomadwarmachine @ mcaleerp ohhhh I wouldn't say no 😁,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
111093001924858615,"Today would have normally been my first lecture of the year but instead I went up a hill. # Depression , # anxiety , low # SelfEsteem & # ImposterSyndrome are things I have struggled with for many years & it was time to admit I needed time off. As guilty & awkward as I felt this morning, by the time I got to the top, windswept & soaking, I was in no doubt that # academia is just a job & doing what is best for your # MentalHealth is always right. Remember, you are always more important than your job.",@ drntasler I am sure the conference budget will pay for the Taliasker 🤣,2023-09-19 17:31:22.696000+00:00,Yes,Social Status,Medium
110610403477354154,"Intro: Warriors of resilience, seekers of transformation—today, we gather to unravel the profound importance of fitness in the journey of recovery. True warriors understand the power of physical strength in conquering life’s obstacles. I am Jim Lunsford, and in this blog post, we will explore the significance of fitness and how it empowers us to reclaim our lives and embrace a future filled with vitality and purpose. Section 1: Embracing the Mind-Body Connection Recovery is a journey that encompasses mind, body, and spirit. By embracing the mind-body connection, we unlock the key to holistic recovery. Engaging in physical exercise awakens dormant energy, releases endorphins, and restores balance within. Through the union of mind and body, we fortify our resilience and lay the foundation for lasting transformation. Section 2: Harnessing Discipline and Structure Fitness demands discipline —a commitment to consistent effort and structure. Incorporating physical exercise into our daily routine infuses our recovery journey with a sense of purpose and order. The discipline required to maintain a fitness regimen mirrors the discipline necessary to overcome life’s challenges. As warriors, we embrace the challenge, knowing that we unlock boundless potential through disciplined action. Section 3: A Healthy Outlet for Stress and Anxiety Recovery is not without its share of stress and anxiety. Fitness provides a healthy outlet for these emotions, channeling them into productive energy. As we engage in physical activity, we release tension, clear our minds, and experience a sense of accomplishment. The warrior within us thrives on utilizing fitness as a constructive means to navigate the challenges of recovery. Section 4: Boosting Self-Esteem and Confidence Recovery often calls for rebuilding our self-esteem and regaining confidence. Fitness becomes a powerful tool to achieve these goals as we witness our physical strength and endurance improve. Each milestone reached in our fitness journey serves as a testament to our inner strength and determination. The warrior within us rises, fueled by the knowledge that we are capable of extraordinary achievements. Section 5: Fostering Connection and Camaraderie Recovery can be a lonely journey, but fitness offers an avenue to foster connection and camaraderie. Engage in group workouts, join fitness classes, or seek out like-minded individuals on the same path of recovery. By surrounding ourselves with individuals who understand our struggles and share our aspirations, we build a support network of warriors united in their pursuit of health, strength, and personal growth. Section 6: Embodying the Warrior Within As you embark on the path of recovery, embody the warrior within you. Embrace the power of physical fitness to ignite your spirit, restore your vitality, and propel you toward a future of health and well-being. Embody discipline, resilience, and unwavering commitment to physical and mental fitness. With every workout, you honor the warrior within, reclaiming your life and embracing a future filled with strength and purpose. Conclusion: Embrace the power of fitness in your journey of recovery. Embrace the mind-body connection, harness discipline, and structure, and utilize fitness as a healthy outlet for stress and anxiety. Boost your self-esteem and confidence, foster connection and camaraderie, and embody the warrior within. With fitness as your ally, you will overcome life’s challenges, unleash your inner strength, and embrace a future filled with vitality, purpose, and personal growth. Stay committed, stay disciplined, and let the warrior within you soar. -Jim Lunsford Like this: Like Loading... anxiety body camaraderie confidence discipline fitness mind mind-body recovery resilience self-esteem stress warrior",,2023-06-26 12:00:14+00:00,Yes,Appearance,Medium
110503762987385803,"How to deal with insults without losing your cool. A psychologist offers some tips on how to handle verbal attacks and maintain your self-esteem. Some of the strategies include ignoring, reframing, and confronting the insult. # Insults # SelfEsteem # Psychology yourtango.com/self/how-to-deal -with-insults",,2023-06-07 16:00:07+00:00,Yes,Appearance,Low
112792052806928105,# ChatGPT # Depression # LowSelfEsteem,,2024-07-15 19:02:18+00:00,Yes,Appearance,Medium
112162041217863656,"My # lowselfesteem and # anxiety is very unsexy. Needy and anxious just isn’t a good look. I’ve been struggling a lot with # instrusivethoughts about my partner and her exes - the two she saw during her affair. I recreate their encounters in vivid detail in my mind, from the moment they first met right through the relationship, culminating in a threesome at a hotel. I feel physical pain in my chest as I think about it. It takes my breath away. I hope it doesn’t destroy what we have. # mentalhealth","The crazy part is that it wasn’t an affair ‘against’ me - it was while she was with another guy whom she was engaged to 13 years ago, before her first marriage. It would make more sense otherwise, but it all happened wayyy before I ever met her and really is none of my business… other than me fearing she might do the same to me, but I don’t believe that would happen. It’s more a jealousy that she’s been with other men, which is slightly ridiculous. There’s no real logic or rationalising here.",2024-03-26 12:42:07+00:00,Yes,Appearance,Medium
110492647091112362,"When you have # depression , # lowselfesteem , # adhd , and your pre-teen knows every fucking button to push to make you contemplate taking all your meds at once.. Yup.. # ThatsLife (No I didn't take them all.)",,2023-06-05 16:53:13+00:00,Yes,Appearance,Medium
109316764718084107,"Our Inner critic (IC) can be very mean to us. It’s a way we can really downgrade ourselves (by telling us that we are stupid, ugly,…). How can we deal with the IC? # InnerCritic # InternalCritic # EFT # EmotionFocusedTherapy # LowSelfEsteem # Depression # Anxiety # SelfBlame # Psychotherapy https:// youtu.be/VP7R_WIm6-M","@ Frodo007 Love inner critic two chair work, tricky online though.",2022-11-10 00:50:52+00:00,Yes,Appearance,Medium
109316764718084107,"Our Inner critic (IC) can be very mean to us. It’s a way we can really downgrade ourselves (by telling us that we are stupid, ugly,…). How can we deal with the IC? # InnerCritic # InternalCritic # EFT # EmotionFocusedTherapy # LowSelfEsteem # Depression # Anxiety # SelfBlame # Psychotherapy https:// youtu.be/VP7R_WIm6-M","@ PaulBerryEFT Yes, me too! I particularly like the moment the client begins to resist against the inner critic. And the moment of the collaps of the IC… And seeing that the clients comes closer and closer to the resolution… But I never have done it online, in the past.",2022-11-10 00:50:52+00:00,Yes,Appearance,Medium
101564457067882922,"# introduction I am a person, animal or lamp hailing from somewhere on this earth. I struggle with # anxiety , # depression and very # lowselfesteem for a living and I am currently trying to explore politically radical approaches to # mentalhealth . Interests: # feminism , # marxism , # socialism , # mentalhealth , # radicalmentalhealth , # anxiety , # neurodiversity , # darkwave , # postpunk , # luddism , # fediverse , # biopolitics","@ mpetrichor Hey welcome to the platform! I’m pretty new around here too. I’m curious, do you have any reading/viewing recommendations for biopolitics?",2019-02-09 22:17:06+00:00,Yes,Appearance,Medium
101564457067882922,"# introduction I am a person, animal or lamp hailing from somewhere on this earth. I struggle with # anxiety , # depression and very # lowselfesteem for a living and I am currently trying to explore politically radical approaches to # mentalhealth . Interests: # feminism , # marxism , # socialism , # mentalhealth , # radicalmentalhealth , # anxiety , # neurodiversity , # darkwave , # postpunk , # luddism , # fediverse , # biopolitics","@ mab Hey! Thank you :) Well, besides Foucault, I am getting into the work of Isabell Lorey on precarity. Also, Alyson Escalante writes a lot about marxism feminism and trans activism while adopting some Foucauldian notions: https:// medium.com/ . I also recommend her participantion on Rev Left Radio podcast, namely this episode: https:// revolutionaryleftradio.libsyn. com/gender-abolition-michel-foucault-marxism-leninism Do you also have any recommendations for me?",2019-02-09 22:17:06+00:00,Yes,Appearance,Medium
101564457067882922,"# introduction I am a person, animal or lamp hailing from somewhere on this earth. I struggle with # anxiety , # depression and very # lowselfesteem for a living and I am currently trying to explore politically radical approaches to # mentalhealth . Interests: # feminism , # marxism , # socialism , # mentalhealth , # radicalmentalhealth , # anxiety , # neurodiversity , # darkwave , # postpunk , # luddism , # fediverse , # biopolitics","@ mpetrichor awesome, thanks I’ll be devouring all those soon. I’ve been reading though something a little bit different, not quite as strong theoretically as I’d like but fascinating nonetheless. American Labor:the Twentieth Century edited by Jerold S. Auerbach. It has tons of interviews and case study’s in America across the years. Been helping me to feel less alone, at least historically in my outrage. Pretty wide range though has people fighting for 8 hour day up to socialists.",2019-02-09 22:17:06+00:00,Yes,Appearance,Medium
