video_id,author,comment_id,comment_text,like_count,published_at,comment_link
-eBUcBfkVCo,@Kat-pr7qc,Ugw-m7-R0CPyDkEjOHJ4AaABAg,This differ I’d autistic af,0,2025-09-26T01:13:04Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugw-m7-R0CPyDkEjOHJ4AaABAg
-eBUcBfkVCo,@zozysky8551,UgxHmR5asa6UFzgZc6R4AaABAg,"I wish i never existed, it's like I'm living in a prison and constant nightmare i can't get out of.",0,2025-09-22T20:57:31Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxHmR5asa6UFzgZc6R4AaABAg
-eBUcBfkVCo,@zozysky8551,Ugxg38IWw0M42HVTJ514AaABAg,"What's the point of living if I'm gonna end up lonely anyway and my parents die and leave me , how can i even comprehend this thought , even when there is a glimpse of joy , it slips away immediately, and I'm left with a feeling I can't describe, it's the feeling of hopelessness mixed with despair and darkness, it's the worst I've ever felt, the worst of all of existence.",0,2025-09-22T20:56:02Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugxg38IWw0M42HVTJ514AaABAg
-eBUcBfkVCo,@paulohyp,Ugx3RWOS11-XWBNlwhZ4AaABAg,"Depression is anhedonia.
Loosing the passion you once had for hobbies.
I even felt physical anhedonia, which made me stop listening to music (that I used to love), feeling less pleasure in food, zero libido…",1,2025-09-11T22:12:13Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugx3RWOS11-XWBNlwhZ4AaABAg
-eBUcBfkVCo,@RaymondJohnson-z8c,Ugx3ijIYryWOphpRQbZ4AaABAg,You made me realizenim depressed,0,2025-09-06T13:07:15Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugx3ijIYryWOphpRQbZ4AaABAg
-eBUcBfkVCo,@carolinewolf565,Ugy8esoGTUrd6DTjBqt4AaABAg,"Thank you for the helpful video. I really hope I can cope and pray to be able to help myself through it. Therapy, especially extensive, is so expensive. I don’t think going broke will help with it either.🫶",0,2025-09-04T14:24:28Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugy8esoGTUrd6DTjBqt4AaABAg
-eBUcBfkVCo,@bibek_editing,Ugy7sbeo2NnVCWinev54AaABAg,In 2025,0,2025-09-02T04:09:08Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugy7sbeo2NnVCWinev54AaABAg
-eBUcBfkVCo,@2014andon,UgzGPjSKNs3LR-esndp4AaABAg,"Very impressive talk, but I have a functional question (if anyone can answer it, I'd be grateful): how does he speak so long and so fluently? What's the secret? Does he memorize the text, or has only points written down which he expands on? Thanks! (I'd want to be able to speak like that, that's why I'm asking.
)",0,2025-08-31T14:25:10Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzGPjSKNs3LR-esndp4AaABAg
-eBUcBfkVCo,@KR-FF-GAMIE,Ugxv3Ax4Sa984HyOrF54AaABAg,"Right now, there are people all over the world who are just like you. They're either lonely, they're missing somebody, they're depressed, they're hurt, they're scarred from the past, they're having personal issues no one knows about, they have secrets you wouldn't believe. They wish, they dream and they hope. And right now, they are sitting here reading these words, and I'm writing this for you so you don’t feel alone anymore. What really helped me start overcoming the pain and actually move toward my goals was reading Manifest the Unseen by Luna Rivers, it opened my eyes in ways I didn’t expect. Always remember, don’t be depressed about the past, don’t worry about the future, and just focus on today. ❤",191,2025-08-28T23:10:36Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugxv3Ax4Sa984HyOrF54AaABAg
-eBUcBfkVCo,@PanchamSingh-r7h,UgwLh1UyEBvPO0JFdtl4AaABAg,awesome,0,2025-08-28T23:10:34Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwLh1UyEBvPO0JFdtl4AaABAg
-eBUcBfkVCo,@luciaparamobermudez4008,Ugx9YkGBrfxM3MMuXLh4AaABAg,Thanks doctor. His words is very important for many peoples of the world,0,2025-08-28T19:59:51Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugx9YkGBrfxM3MMuXLh4AaABAg
-eBUcBfkVCo,@glorianancymontoya2930,UgxGdnPkVhX9F9F48Ip4AaABAg,"En conclusión, es mejor y positivo tomar medicamentos?
No me quedó claro.
Excelente conferencia, muchas gracias 💕🙏",0,2025-08-28T18:23:35Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxGdnPkVhX9F9F48Ip4AaABAg
-eBUcBfkVCo,@erickestrada1029,Ugw2DgqqdOrNS1_VHuJ4AaABAg,"El mejor comercial para vender una cirugía de cayos en el cerebro que visto en mi vida , esto si es publicidad profunda",0,2025-08-28T03:32:12Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugw2DgqqdOrNS1_VHuJ4AaABAg
-eBUcBfkVCo,@novelwriter,Ugz1Zj-45W6vNc6f92B4AaABAg,I'm back for the fifth time for Andrew to save me from myself again. I don't know why hearing his presentation pulls me back like it does. See you next time.,4,2025-08-26T07:16:23Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugz1Zj-45W6vNc6f92B4AaABAg
-eBUcBfkVCo,@phanquangnhat1,UgyEefXI06zChkpPdBh4AaABAg,"can you adjust the delay of Vietnamese sub, please, not for me but maybe for some of my friend",0,2025-08-24T04:05:17Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgyEefXI06zChkpPdBh4AaABAg
-eBUcBfkVCo,@CellineJason-f2h,Ugylke1ydw2xcqsNHqp4AaABAg,Depression…….deep operation!!!!!!,0,2025-08-21T00:24:17Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugylke1ydw2xcqsNHqp4AaABAg
-eBUcBfkVCo,@CellineJason-f2h,UgzQxui7fzsP3qq7pZV4AaABAg,"Depression to me is more of a disconnect between the body and the soul..,,it’s more spiritual than we think",0,2025-08-21T00:19:50Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzQxui7fzsP3qq7pZV4AaABAg
-eBUcBfkVCo,@AwwamDost,Ugy4c7z6G_03EcRpu5N4AaABAg,"That's really great,very well delivered,thank you Andrew Solomon ❤",0,2025-08-17T20:49:37Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugy4c7z6G_03EcRpu5N4AaABAg
-eBUcBfkVCo,@sweettony9359,UgzHTubwtLWLQ9SOnT94AaABAg,"""The worst part of having a mental illness is people expect you to behave as if you don’t.""  
 - The Joker",0,2025-08-11T00:46:36Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzHTubwtLWLQ9SOnT94AaABAg
-eBUcBfkVCo,@jenniferfree4144,UgxxQTOQM6UotKMvLNl4AaABAg,It's feeling everything and nothing. I hate it.,0,2025-08-10T04:36:41Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxxQTOQM6UotKMvLNl4AaABAg
-eBUcBfkVCo,@riIcam,Ugwge06MmtyJGqB6hm94AaABAg,I feel like this :(( 2:57,0,2025-08-09T15:59:11Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugwge06MmtyJGqB6hm94AaABAg
-eBUcBfkVCo,@toogib6431,UgxrWNJggobXB1OPEV54AaABAg,Sometimes I think same way ‘It was too painful to be alive’,1,2025-07-31T15:17:31Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxrWNJggobXB1OPEV54AaABAg
-eBUcBfkVCo,@JezLizzi-x4t,UgwHF8FIaUPQhzE_und4AaABAg,Poetic,0,2025-07-29T17:41:35Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwHF8FIaUPQhzE_und4AaABAg
-eBUcBfkVCo,@姚光群-y6c,UgzYAo6JP4PyoOkb8xV4AaABAg,"I was depressed when I was very young, and I started to be depressed in my sophomore year. So I spent most of my time playing games in the dormitory during college, and I hardly attended any classes, except in my freshman year! Because I grew up in a dictatorial and authoritarian environment, the CCP instilled a lot of lies and information through public power. If I was influenced by it, I would form a false self! It was not until I went to the Guiling test center to serve the candidates that I found myself, my true self, and I was no longer depressed! No medicine or doctor is needed! Be selfless, explore and think with sincerity! Understand yourself! In other words, get rid of the lies instilled in you by the outside world and return to your true self! The radiation of public power to society is subtle! I didn’t know when I was a child, and I would form a false self! . . . In other words, we should turn our attention to the public vision and get rid of these lies! So I got better naturally! No medicine or doctor is needed! So after running in the car test center for a few months, one afternoon! I found the meaning of my life! It has nothing to do with material things, because the salary of the test center guide is 1,800 yuan, and I used to have several jobs that were 2,500-3,500 yuan! But I found the meaning of my life in this job!",0,2025-07-21T22:12:02Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzYAo6JP4PyoOkb8xV4AaABAg
-eBUcBfkVCo,@姚光群-y6c,UgyfiV0-bxaMK6l5GbB4AaABAg,我很小就有抑郁，然后大二开始就抑郁，所以大学几乎在宿舍玩游戏，几乎没有上什么课，除了大一！因为我成长在独裁专制的环境，中共通过公共权力灌输一堆谎言信息，如果我被影响到，就会形成假我！直到我去桂岭考场服务考生，我找回自我，真我，所以就没有抑郁了！不需要任何药物，任何医生！无私，用真心探索思考！了解自己！换句话说就是去除掉外界灌输给你的一堆谎言，回归真我！公共权力对社会的辐射，是潜移默化的！我小时候不清楚，会形成假我的！。。。反过来说就要将注意力转入公共视野，去除掉这些谎言病毒！所以我自然就好了！不需要任何药物和医生的！所以我在汽车考场内奔跑了几个月后，一天下午！我发现我的人生意义了！跟物质无关的，因为考场引导员的工作工资1800元，我以前好几份工作都2500-3500元！但却在这份工作找到我人生的意义！,0,2025-07-21T22:11:30Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgyfiV0-bxaMK6l5GbB4AaABAg
-eBUcBfkVCo,@jorgep.2033,UgwNt8V8mM_TUW9BgxJ4AaABAg,Keep coming back to listen to find hope,1,2025-07-20T22:27:08Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwNt8V8mM_TUW9BgxJ4AaABAg
-eBUcBfkVCo,@DannyWelsh-ce6ud,UgxZX_IYhrypjFAdHZJ4AaABAg,"I'm crying because this applies to me. I'm unraveling the layers in therapy. You are such an amazing push to keep going no matter how hard and terrifyingly painful it is to just be honest with it. I've been waiting decades to get the therapy that I've wanted. Just because I couldn't afford it. 

I love you

Cheers",1,2025-07-18T08:15:23Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxZX_IYhrypjFAdHZJ4AaABAg
-eBUcBfkVCo,@anonymoussigmagirl,UgwFK9X0F5ntmzuYd0p4AaABAg,Jordon Peterson,0,2025-07-07T16:18:55Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwFK9X0F5ntmzuYd0p4AaABAg
-eBUcBfkVCo,@LRK1LH,UgxODC0rj2eFxUwx-OV4AaABAg,"I was depressed for a few years after losing my brother to suicide and so on.. I prayed to Jesus Christ, he took all of it away, life's to short to be depressed and have anxiety, go into your room today, close door kneel down and pray to God he'll take all of your pain away give your life to Jesus Christ, he saves! 🤍✝️  

Psalms 34: 18

The LORD is close to the heartbroken,  and saves those crushed in spirit.

God bless everyone who's feeling broken 🙏🏽🤍✝️",0,2025-07-01T01:20:37Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxODC0rj2eFxUwx-OV4AaABAg
-eBUcBfkVCo,@MoeTurkmusic,UgxFxk5fX8yewFnJHXZ4AaABAg,did this guy just nail it! he is so brave,0,2025-06-30T00:42:19Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxFxk5fX8yewFnJHXZ4AaABAg
-eBUcBfkVCo,@ejazhusseini1888,Ugx2EWkqiDDRrp8kQBd4AaABAg,"My nephew texts me 'are you sad? Please talk to me' and it breaks my heart. I can't reply to many such messages and calls knowing I don't have anything to say. That nothing will help. 

I haven't washed my hair in ten days. It's so dirty and itchy and long. But I can't go to the barber. I wear a cap and a face mask when I go out every evening to eat my only meal of the day since I'm away from home. Being among people is terrifying. What if someone notices me? I feel so anxious and nervous. 

Waking up is the worst. I feel tremendously sad when I realize I'm up again and another empty day awaits me. I feel entrapped and isolated, stuck to my laptop to avoid any confrontation with flatmates. All day it eats of me. I yearn for privacy to smoke and be depressed in privately for a while.

28, jobless for 3 years now since graduation, and my current studies disrupted by yet another depression. It has made my life dysfunctional and a mess. I'm nowhere, everything seems messed up. I've been here before, but I'm just as helpless and incapable as I was last time. To know that you're messing up again and do nothing about it: living is punishment. 

It gets suffocating, even with the medicine. There are times when it gets so bad, so extreme that I feel I might explode. I want to scream yet I can't. It remains so for hours until I am forced to cry alone and take a sleeping pill and cut it off. 

What did I do to deserve this? I want to as functional as my siblings and friends. But the impression I get is that I have an equal hand in being depressed, that I'm messing up my own life. I know it's all illness, but it doesn't at all appear so to others. It's illogical for others. I have to suffer from depression as well as for being depressed.

It ate a whole year last time and I was unable to fight it in any way. I'm afraid how long it's gonna last this time. It's been 3 months already. What's gonna happen? I should be appearing exams, applying for jobs; instead I waste every day being depressed. 

I return to this tedtalk every time, and tear up at times when I hear him describe exactly what I'm going through and feel burden I'm carrying rush down in tears. Someone understands, I exclaim... Someone truly understands.",4,2025-06-29T21:11:25Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugx2EWkqiDDRrp8kQBd4AaABAg
-eBUcBfkVCo,@AAM1987bh,Ugx6C4GWmZdWmGOKMe14AaABAg,Still the single greatest TED talk.,0,2025-06-27T11:19:10Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugx6C4GWmZdWmGOKMe14AaABAg
-eBUcBfkVCo,@drowsydoves,UgwiAbooohwwxaV4bWp4AaABAg,"Been listening to ted talks for a few hours. I got back from holiday on Sunday, got an illness and today is my first day back at work even when I still feel incredibly unwell. And now my depression has hit me once again, I’m terrified of going to work. I’m a sales assistant and I have been at my workplace for two weeks, I work alone, short hours but still feels unmanageable. I have autism too, which puts more pressure on top of the depression. No friends, not even online. I am so lonely, I don’t enjoy anything anymore. I don’t want to die, but I don’t particularly want to live either. I spend my days laying in bed, wondering why I’m here and why life is so hard and how my life will be in the future. Will I be happy? Will I be in love? Will I have a family? I ask these things but I often feel the answer is no, because I cannot imagine anything getting better. I have been struggling with depression for 8 years. I am 22.",1,2025-06-25T12:40:07Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwiAbooohwwxaV4bWp4AaABAg
-eBUcBfkVCo,@johnnie135,UgyX00WdWjsRGKd8THZ4AaABAg,"The most powerful Ted Talk that I have seen to date. 

I came back to this today and used it as a sort of maintenance tune-up. It's as poignant today as when I watch it many years ago. My grandmother committed suicide and my father and sister had severe mental anxieties and died of alcohol among other things. I have been in the past so depressed that going outside on a sunny day looked to me no different than the midnight sky and the blackest black on a moonless night. I never once thought about pushing the ""off button"", but if I were walking down the street and a bus hopped up on the curb -- I don't know if I would jump out of the way or not. In the end, I wake every morning feeling great and no matter what happens during the day -- I make sure that, that I will find a way to not let it get me down. I am extremely grateful for this video and my most precious life, in the end.",4,2025-06-06T18:02:53Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgyX00WdWjsRGKd8THZ4AaABAg
-eBUcBfkVCo,@lyolevrich,UgyAvLtKALw8GX2Xy294AaABAg,Very serious talk! A rare high quality speech 👏👏👏👏👏👏👏👏👏👏👏👏👏,0,2025-05-31T10:21:38Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgyAvLtKALw8GX2Xy294AaABAg
-eBUcBfkVCo,@photohoot,Ugy9ErKqriJz9N4OVXJ4AaABAg,"He is like a grown, sort of sad Sheldon Cooper.  Thanks you for the talk.  Crochet is my favorite form of medication.  It really does help.",0,2025-05-21T11:29:14Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugy9ErKqriJz9N4OVXJ4AaABAg
-eBUcBfkVCo,@whatsthewhat99,UgzAxMN2gIYXAoA2-Qh4AaABAg,This is the most realistic and recognisable description of depression I have ever watched and I am so grateful to be understood.,0,2025-05-19T15:06:33Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzAxMN2gIYXAoA2-Qh4AaABAg
-eBUcBfkVCo,@jean2479,UgzccvMf_nUD5x6W-ax4AaABAg,Sometimes I can't even open my eyes 😢.,0,2025-05-11T13:12:02Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzccvMf_nUD5x6W-ax4AaABAg
-eBUcBfkVCo,@Wyyaa,UgzXY-Qgtlpd9IhRODt4AaABAg,Wow so lovely to hear when someone came out of depression and teach other people how to deal excellent talk thank you so much 💓,0,2025-05-09T09:31:52Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzXY-Qgtlpd9IhRODt4AaABAg
-eBUcBfkVCo,@GJAMESSCL,Ugzq7qF1J9Laf5SfjhN4AaABAg,"Thank you for this, Andrew.",0,2025-05-03T00:13:36Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugzq7qF1J9Laf5SfjhN4AaABAg
-eBUcBfkVCo,@haroldsargeant7809,UgzuCkP0nmSBLVK082d4AaABAg,"A tired you can't sleep away 
It's how I feel most days 
Bright colors are all but Grey 
And I'd rather just stay in bed and lay 
When this tired consumes 
It time to exhumed 
Easier said then done 
Throught my mind these ideas constantly run 
Negative beliefs 
Are constant creeps 
The easiest task seems like a pain
Wonder what is it I stand to gain 
To shower seems a chore 
No joy or hope life is a bore 
Knowing I'm still in here 
But where?
I often ask my reflection 
With no sign of detection 
For the man who once was 
I seem distance my brain in a fuzz 
Or a cloud 
Trust these voices are loud 
So Tired why won't you leave me be 
To find the missing parts of me 
This is not who I am 
I know this is a scam 
Hope faith and light 
Turn the page I know you'll be alright 
Make right 
What once was wrong 
And learn a new old song 
Wake up find your glimmer 
In your eyes is a shimmer 
A shred of hope still remains 
Got out and get it find those gains 
Depression is its name 
Fear and hate its all the same 
This tired 
The one that won't quit 
Rise up go and get it 
Or in this bullshit you will remain",2,2025-05-01T05:56:01Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzuCkP0nmSBLVK082d4AaABAg
-eBUcBfkVCo,@docchrisprado,Ugwp6_vEqWhQD21m3dx4AaABAg,"Depression is like having nightmares, waking up and longing for being back in the nightmare.",0,2025-04-01T23:16:41Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugwp6_vEqWhQD21m3dx4AaABAg
-eBUcBfkVCo,@docchrisprado,Ugwn2NDV2RynC7uAY5p4AaABAg,His book is a masterpiece,0,2025-04-01T22:54:31Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugwn2NDV2RynC7uAY5p4AaABAg
-eBUcBfkVCo,@warixeu,Ugxs6wwiW6AWBRnL2X94AaABAg,"make it more depression, i lost my family and my life",0,2025-03-30T01:30:19Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugxs6wwiW6AWBRnL2X94AaABAg
-eBUcBfkVCo,@arjunraina8686,UgwXQgo26gWTBbsyCe54AaABAg,❤🎉😅,0,2025-03-28T17:50:45Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwXQgo26gWTBbsyCe54AaABAg
-eBUcBfkVCo,@mitchdaventure,UgzW3H2YSfbUPQ6W58l4AaABAg,"Here i am 2025.
Betrayal is blessing in disguise for me but yet the most painful awful feeling that I've lost my life for 2yrs of grief. The emotions that i went through is unexplainable ,anger ,sad, pain ,guilt and regrets joined force together and hit that force on my well being. Its insane. But luckily I survived with the grace of God and force myself too change how perceived those bad event happend in myself. Now am happy and everything i was smoothly controlled my behavior and my emotions😊",0,2025-03-26T03:13:34Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzW3H2YSfbUPQ6W58l4AaABAg
-eBUcBfkVCo,@Sn3h1lx,UgwraNkMVjxhYUZhUlB4AaABAg,I feel heard. ❤,0,2025-03-25T20:20:27Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwraNkMVjxhYUZhUlB4AaABAg
-eBUcBfkVCo,@neganick,UgwknHEUXGTLrMryzwB4AaABAg,I really needed to hear this.,0,2025-03-24T17:20:18Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwknHEUXGTLrMryzwB4AaABAg
-eBUcBfkVCo,@gracehowell.,UgxjmBM52JotyYv9oN54AaABAg,"I just want to get better.  This was recommended to me to help me get better, but I think I need more help.  If anyone has suggestions, please let me know.  I'm on medication and see a psychologist when possible, and a psychiatrist.",1,2025-03-20T23:35:15Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgxjmBM52JotyYv9oN54AaABAg
-eBUcBfkVCo,@sumbl1ss,Ugyso-PIKno7vhDrjxN4AaABAg,"i cant find the story of Frank Rukosoff, who underwent quite a radical surgical therapy (called a ‘cingulotomy’) to remove a small portion of brain tissue from his frontal lobe,  surely that would be in headlines. that procedure isnt for depression exactly. this makes me discredit the ""psychologist"" what other stories arent true.. hes still got this title when he was in school 44 years ago? so much has changed and hes probably not up to date. why dont people have to update school like that?",0,2025-03-17T08:38:54Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugyso-PIKno7vhDrjxN4AaABAg
-eBUcBfkVCo,@jessenewman6738,Ugzfvva9ij246Mwye5F4AaABAg,"Everything about this video everything about what he said lines up with my own experience, with the power of depression and anxiety and depression creates anxiety. I battled it for about 20 years each year was different with its intensity. I would say the worst yours was 2006 2007 2008 then skip up to 2015, 2013 2016 brutal years but I did go to a good church. I got some help there. I do have a bunch of brothers that I can talk to you. I have an awesome mother that I can talk to. She struggle with depression, anxiety majorly to. she read a lot of books, shared information from books on how to be positive how to get your mind out of depression negative thinking Christian books written by ministers. What are the earliest books on the subject is Charles Spurgeon, who is a preacher during the 1800s who battled depression in a another, mister knew him wrote a book on Spurgeons depression, but he thought his way out of it and he was a very effective minister for like 40 years. Also, the Puritans wrote a book they called it something else other than depression they called it like strong sadness. anyways, I’m trying to say is that the whole video was awesome and I love the fact that towards the middle of the guy was laughing the speaker and he was making jokes and people were laughing and everybody like was enjoying each other‘s company at that meeting and so I’m so glad that this men in this video escaped the horrors of depression, which is the most wicked thing as explained in the opening poem by I think he said Emily Dickinson and that’s exactly what it’s like going to the super deep levels of depression i’ve been free from depression now for eight years I got married eight years ago. I moved to Southern California away from Massachusetts which is a depressing place to live. California is much better. Florida is good too. Lots of sunshine lots of sunny weather lots of beaches you could do things outside year-round whatever you wanna do surfing ride, motorcycles, riding mountain bikes, like I do, I do all these things but a big part of it is being part of a church where I am appreciated. My wife and I go to a church of about 300 people all the people there are great. We love the pastor he’s a real warrior he’s a real spiritual. Warrior finding the right location and you have to take the bull by the horns and you have to redirect your life sometimes and you have to escape where you were born and you have to escape certain jobs and you have to just find where you can flourish and seek help. I got professional help starting in 2015 but the psychologist really didn’t do too much for me. They just listened but they did give me lorazepam that help me to sleep but they wanted me to take an antidepressant and I was like no cause that’s gonna make me worse. OK hopefully somebody got some thing out of what I’ve said",0,2025-03-13T10:01:32Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugzfvva9ij246Mwye5F4AaABAg
-eBUcBfkVCo,@kyraocity,UgwNLrWjmoVd6C-ZL0J4AaABAg,"15:27 - 16:30 Alternative treatments from Senegal, Rwanda, West Africa vs East Africa. Western mental health workers. Drumming.",0,2025-03-11T12:14:06Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwNLrWjmoVd6C-ZL0J4AaABAg
-eBUcBfkVCo,@Carter33xz,Ugw6KInuaINHEO6w_T14AaABAg,"Get outside more—nature has a calming effect on the nervous system.
Reduce screen time and social media consumption.
Reading Shift Your Mind by Alexander Brooks taught me how to detach from anxious thoughts in a way I never thought possible.
Stay hydrated—your body and mind function best when nourished.",2828,2025-03-09T18:11:10Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugw6KInuaINHEO6w_T14AaABAg
-eBUcBfkVCo,@surgicalpotato,UgwgyHegA7mLT3nsWP94AaABAg,"""How odd I can have all this inside me and to you it's just words""",0,2025-03-08T07:49:46Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgwgyHegA7mLT3nsWP94AaABAg
-eBUcBfkVCo,@arun-v6l1d,UgzNPDma_XN6zeTdnFp4AaABAg,Half of the population on earth suffering from depression and iam also one of them 😂😂😂.,0,2025-03-04T06:18:06Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzNPDma_XN6zeTdnFp4AaABAg
-eBUcBfkVCo,@Drunkendrakon,Ugzl0pZ0sovQH-Q_5GF4AaABAg,What to do I have been depressed for years and I am just coasting by barely in life. I want to do more but I just dont want to.,0,2025-03-02T08:17:43Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=Ugzl0pZ0sovQH-Q_5GF4AaABAg
-eBUcBfkVCo,@AgZb-gt2pi,UgzkISP9h6ZeoSfHoP94AaABAg,"It is amazing to get to know that intelligent, super funny and well-articulated men suffer from depression.""Amazing"" means that he is proof to me that you can be super talented and super logical and still suffer from depression, which seems irrational.",0,2025-02-28T17:20:22Z,https://www.youtube.com/watch?v=-eBUcBfkVCo&lc=UgzkISP9h6ZeoSfHoP94AaABAg
shG0ezBeeJc,@almaisaks,UgzUBHLZfCQ2VRd4HD94AaABAg,Don't suffer from your depression in silence | Nikki Webber Allen,0,2026-04-21T00:22:29Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgzUBHLZfCQ2VRd4HD94AaABAg
shG0ezBeeJc,@ketorising81,UgwuoNvNZo0wbjCdo-h4AaABAg,I choose to deal with my depression in silence because it is better than being vulnerable and either getting judged for it or having to face how little other people can care about it.,1,2025-01-23T18:51:29Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwuoNvNZo0wbjCdo-h4AaABAg
shG0ezBeeJc,@blackcatrose4559,UgyiIW2nqchY6tg1aR14AaABAg,Is she is a black woman??????????? lol then i don’t know how to explain my colour 💀,0,2025-01-06T19:05:04Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgyiIW2nqchY6tg1aR14AaABAg
shG0ezBeeJc,@user-bb9hn7xz4x,UgwmJKb3p7sTgVIlC7d4AaABAg,"How am I supposed to continue moving forward when it feels like people would rather I not be here anymore? I can’t take this anymore, someone please give me a valid reason to keep fighting otherwise I’m just gonna slip away. This hurts too much",1,2024-01-16T03:54:39Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwmJKb3p7sTgVIlC7d4AaABAg
shG0ezBeeJc,@katydid6920,UgxgVbfk3EFDNr5IBxB4AaABAg,"That's what I'm constantly told, go away and leave us alone. They say I do this to myself to add insult to injury. This week my new physiatrist bullied me, sent me home feeling way worse. My hope for decent treatment ever is fading. I can't go any farther to leave everyone alone accept one way. They are waiting so they can have all my stuff. In the meantime I'm everyone's favorite emotional punching bag",1,2022-12-25T22:37:19Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgxgVbfk3EFDNr5IBxB4AaABAg
shG0ezBeeJc,@katydid6920,Ugyk4yZmX8t-FqFgOMx4AaABAg,When I asked I got hurt by people that think I'm not valuable,0,2022-11-08T00:25:42Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=Ugyk4yZmX8t-FqFgOMx4AaABAg
shG0ezBeeJc,@thunderbolt7140,UgwFv9OvVm7M_STrT9h4AaABAg,depression is due to imbalance of hormones. you cant just shake it off,0,2022-10-17T14:59:05Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgwFv9OvVm7M_STrT9h4AaABAg
shG0ezBeeJc,@planttree9062,UgywaNPDtASMiAPFMah4AaABAg,"I am teenager with full of acne scars I'm suffer depression for 7 years, in school when I walk in they all eyes on me because i know its on my severe acne scars",1,2022-09-24T12:52:58Z,https://www.youtube.com/watch?v=shG0ezBeeJc&lc=UgywaNPDtASMiAPFMah4AaABAg
